rainfall_1h,rainfall_3h,rainfall_6h,soil_moisture,slope,elevation,river_level,temperature,flood
24.79,74.51,86.32,50.95,1.53,56.27,3.72,16.91,1
6.2,16.22,68.89,37.23,5.95,56.21,1.53,22.25,0
0.85,28.05,53.05,27.46,20.96,11.11,2.8,28.04,0
0.0,17.38,47.83,43.5,4.25,342.02,3.34,27.02,0
9.65,77.14,81.89,25.16,18.32,133.72,3.18,32.33,1
7.79,8.95,53.72,39.54,9.2,63.17,2.35,30.57,0
16.74,36.13,41.02,32.92,13.51,136.15,2.82,22.12,1
9.06,50.29,94.74,45.98,17.22,12.3,4.62,29.9,1
11.66,17.76,99.39,31.22,15.28,144.19,2.83,22.55,1
18.64,46.44,136.3,53.01,4.39,19.13,4.58,17.42,1
20.69,31.1,78.11,34.81,3.42,41.49,2.47,24.4,0
23.24,25.5,30.59,25.02,8.74,140.93,1.22,25.94,0
5.02,15.13,58.31,48.29,14.89,472.42,4.99,22.98,0
49.67,56.27,77.02,46.57,12.3,75.11,3.6,36.58,1
20.56,54.9,60.1,38.83,4.8,319.03,1.57,31.78,1
16.31,84.57,115.82,46.14,13.45,111.35,5.78,27.86,1
2.49,13.36,77.09,30.01,5.35,40.32,2.55,27.16,1
9.79,19.98,33.96,23.69,6.49,76.82,2.07,35.4,0
0.0,1.53,77.6,42.29,4.08,255.82,4.62,32.83,0
20.52,52.57,71.51,26.04,2.3,17.91,3.59,30.76,1
12.73,59.0,79.06,47.64,10.11,56.52,5.2,35.26,1
0.0,24.12,38.04,42.34,10.29,225.66,0.53,20.7,0
13.13,22.91,28.07,39.06,2.08,47.24,2.75,29.87,0
0.0,20.14,77.26,42.95,11.84,60.35,4.5,36.87,0
11.77,42.99,56.45,26.17,0.76,27.65,3.26,27.41,1
0.0,14.08,34.23,22.23,3.55,118.44,0.25,29.73,0
0.0,25.89,39.44,43.15,20.21,61.43,3.18,25.63,0
0.0,11.39,28.38,33.05,4.34,268.24,0.41,32.85,0
7.18,11.22,54.5,40.43,16.48,21.74,4.02,21.19,0
16.7,46.77,141.65,59.11,6.35,33.16,5.99,30.39,1
22.25,40.32,118.68,62.5,15.1,199.75,7.67,25.51,1
6.54,26.82,56.4,26.82,7.49,155.06,1.4,29.86,0
7.7,41.08,95.08,51.73,2.94,26.28,1.47,30.65,1
1.97,8.82,74.69,22.26,10.54,403.55,0.86,32.4,0
0.26,10.49,68.01,33.13,8.84,134.75,4.38,30.94,0
7.17,52.85,60.7,24.08,9.88,88.92,0.96,21.14,0
4.49,24.01,54.26,38.41,3.42,36.4,2.55,26.2,0
8.11,39.28,82.92,54.38,13.51,119.31,3.31,34.45,0
0.23,16.68,28.32,23.17,19.37,169.83,3.44,33.82,0
3.48,28.89,38.53,15.84,17.22,40.89,2.28,34.04,0
9.29,35.51,70.64,27.54,5.66,10.08,4.05,26.53,0
6.52,15.37,47.25,21.74,2.79,312.91,2.36,31.69,0
0.0,71.89,136.68,24.33,2.25,170.34,4.64,17.34,1
22.52,42.61,46.36,37.1,5.37,69.62,2.57,33.75,1
19.32,22.26,95.24,43.4,10.36,23.52,4.68,32.91,0
3.69,7.5,25.18,23.73,10.6,121.73,1.59,30.87,0
17.36,28.1,34.78,34.84,3.16,51.86,3.6,26.76,0
9.88,11.97,53.65,39.52,15.69,25.95,3.05,30.42,0
0.26,41.31,63.12,49.29,15.71,17.03,2.93,31.18,0
16.5,25.55,80.34,40.61,18.88,119.38,3.85,25.8,1
0.0,5.11,30.66,20.59,4.9,152.7,2.5,21.28,0
3.74,24.89,33.66,37.09,12.69,242.8,3.15,28.13,0
0.0,25.7,32.81,21.2,12.83,71.39,1.23,29.45,0
10.32,21.79,24.54,32.06,17.84,67.8,3.01,39.54,0
0.0,25.99,61.49,49.73,3.08,88.96,3.07,32.12,0
26.0,56.84,62.15,37.15,3.83,71.95,5.16,29.48,1
19.51,30.69,51.99,39.86,13.13,38.77,3.07,24.65,0
11.35,15.84,39.66,17.86,13.31,26.09,1.87,25.65,0
10.1,20.08,54.41,45.87,7.28,58.65,3.02,19.03,0
6.05,19.32,36.87,6.77,8.97,205.08,3.36,31.34,0
0.0,16.67,24.83,44.66,4.71,103.2,3.59,24.04,0
16.67,48.09,65.57,54.3,12.23,35.76,4.73,25.4,1
37.64,51.34,77.45,34.84,18.69,56.44,1.28,26.69,1
27.3,34.98,96.6,36.39,21.39,47.03,3.34,22.93,1
0.11,9.82,83.66,37.19,9.41,94.95,3.34,27.48,0
25.45,44.45,102.51,51.98,15.0,73.13,5.66,23.66,1
27.24,47.71,80.01,23.7,12.93,100.83,2.17,28.16,0
4.75,56.74,73.87,34.97,25.86,75.01,3.36,26.64,0
9.82,22.94,51.5,36.36,2.63,32.52,1.52,22.71,0
4.34,12.07,56.91,48.52,5.49,133.98,3.21,26.53,0
23.47,24.78,49.94,24.15,2.53,246.99,3.04,19.61,1
1.47,3.83,40.05,36.79,12.27,42.88,3.59,21.61,0
0.0,23.61,50.62,35.57,10.93,30.34,3.98,29.06,0
13.16,22.42,38.8,40.37,7.42,85.01,2.39,21.49,0
16.46,54.47,78.79,46.15,3.89,181.95,1.64,22.1,1
1.75,3.61,12.38,21.3,12.95,74.5,0.83,27.31,0
0.0,10.52,32.93,57.96,4.94,95.32,1.49,30.23,0
0.0,30.33,70.06,49.9,6.34,17.84,4.7,33.94,0
5.71,47.39,88.74,29.4,5.88,39.88,4.78,28.52,0
9.0,34.18,124.74,38.6,16.15,105.74,5.45,36.33,1
17.7,50.51,71.72,43.26,7.19,29.99,6.28,27.85,1
9.68,17.04,36.77,26.59,2.54,55.72,2.0,21.34,0
2.14,14.43,41.61,30.46,6.9,56.39,4.96,23.03,0
7.56,51.14,100.95,56.7,7.2,33.15,3.22,26.84,1
18.6,25.36,101.41,51.58,5.35,91.97,5.22,28.85,1
8.85,25.04,97.64,37.57,14.25,106.15,4.13,33.15,1
16.0,43.14,54.02,31.66,4.83,164.28,3.15,36.01,0
0.0,39.57,74.52,18.52,4.41,112.55,2.98,42.23,0
12.61,27.21,75.46,41.21,37.56,37.51,2.0,20.65,0
9.7,21.5,143.59,28.77,4.62,91.55,6.13,23.59,0
3.3,25.44,87.17,29.65,0.45,68.16,2.79,35.66,0
18.94,73.43,86.47,28.0,3.48,122.38,5.62,28.09,1
38.38,60.34,147.15,57.87,3.63,181.48,5.24,17.87,1
0.0,22.76,46.21,35.46,6.74,25.83,3.21,29.6,0
3.62,18.17,84.06,43.92,12.42,64.98,4.99,23.33,0
5.12,12.36,85.59,26.17,2.98,111.44,6.34,29.8,0
5.72,17.77,58.13,45.99,14.88,61.02,3.08,27.84,0
1.58,15.91,29.44,30.07,5.47,123.94,0.48,25.29,0
0.0,11.89,42.57,20.46,2.77,15.42,1.74,24.56,0
3.97,19.74,63.0,31.36,11.04,41.32,3.86,28.73,0
5.18,28.65,107.22,58.04,10.52,131.26,4.73,28.67,1
3.39,12.76,53.57,26.99,4.93,29.67,4.0,26.41,0
5.37,37.05,89.9,42.54,3.71,68.71,4.03,25.12,0
7.79,29.95,62.01,35.53,9.21,26.76,3.49,29.94,0
4.23,21.3,78.41,31.45,17.52,194.5,4.51,19.7,0
1.53,15.05,29.1,34.8,8.54,24.28,2.77,27.04,0
5.42,12.2,68.21,40.27,12.44,55.5,2.39,26.66,0
8.58,32.31,41.7,30.56,3.53,64.1,2.57,26.11,0
6.15,78.62,97.37,39.09,3.67,58.81,4.55,19.58,0
40.61,81.2,112.59,34.26,7.3,46.74,3.45,34.25,1
9.35,35.57,78.25,23.13,8.72,82.04,1.76,25.63,0
5.76,50.12,108.77,50.1,6.17,74.35,3.0,23.62,1
0.89,10.98,31.59,24.04,9.57,48.65,1.29,37.28,0
0.98,9.26,47.13,36.78,7.92,32.0,4.03,29.16,0
3.4,19.19,39.27,34.28,14.18,57.33,1.68,30.94,0
3.6,20.24,40.41,32.47,18.41,196.83,1.51,23.63,0
3.35,41.02,64.21,53.35,4.84,59.11,3.52,33.48,0
9.84,40.87,103.65,29.68,0.87,35.02,3.49,29.99,1
18.34,20.08,68.56,33.67,2.03,21.32,2.81,28.62,0
13.21,44.82,73.29,36.41,2.17,33.25,5.4,30.59,0
11.59,25.29,29.42,34.58,5.4,18.22,3.5,31.66,0
0.46,21.56,84.16,37.4,1.37,18.23,3.1,28.41,0
21.09,36.14,66.26,28.76,7.41,37.55,6.14,37.33,0
0.8,10.02,74.8,24.2,13.41,26.94,2.91,34.12,0
8.32,29.26,78.75,34.74,10.13,52.86,5.84,23.35,1
10.81,19.43,31.92,19.2,7.67,82.22,0.2,31.46,0
21.69,35.63,71.44,43.46,10.25,117.7,3.73,27.73,0
34.47,41.8,48.96,20.3,5.4,27.98,2.75,27.75,1
3.14,8.31,31.34,31.96,8.58,208.68,2.35,28.31,0
7.47,77.32,111.34,56.66,6.5,160.0,1.09,17.65,1
19.83,30.45,43.61,42.95,6.24,58.22,2.51,27.92,0
37.08,51.04,168.66,54.52,16.22,47.86,4.15,19.0,1
3.82,43.93,116.65,42.27,23.7,67.01,5.79,34.7,1
0.64,18.7,56.17,41.68,1.92,81.18,3.52,30.23,0
0.0,7.01,12.51,42.31,11.51,101.3,2.11,35.71,0
1.3,8.39,26.18,20.41,6.46,19.55,2.83,30.07,0
16.17,22.71,37.34,18.37,3.18,28.85,2.46,35.25,0
17.14,71.28,114.43,33.86,14.53,52.26,3.83,26.22,1
9.35,10.78,36.11,26.26,8.07,58.78,2.34,27.72,0
3.52,9.24,60.88,32.56,3.23,74.93,3.33,32.18,0
9.88,20.78,68.83,51.76,8.92,37.51,4.53,32.11,0
6.29,17.14,34.87,32.3,6.61,127.55,0.79,29.63,0
3.83,13.68,35.97,26.71,10.19,47.86,1.63,25.86,0
8.84,32.9,72.27,51.66,17.27,192.88,2.15,21.08,0
3.25,22.84,58.01,32.97,8.07,37.54,3.75,25.78,0
8.78,16.99,38.24,39.16,13.53,120.76,3.25,28.35,0
10.53,20.83,107.31,33.84,0.54,54.69,4.51,25.32,0
13.62,98.14,100.92,52.43,0.43,48.05,3.81,25.32,0
0.0,20.24,24.15,26.98,7.11,22.88,0.2,20.0,0
21.37,21.67,58.18,31.74,16.06,42.83,3.16,25.66,0
5.18,12.24,73.51,20.33,10.19,21.27,3.65,29.27,0
34.81,44.71,64.04,29.92,2.66,34.21,3.6,25.86,1
16.28,84.91,92.44,27.78,2.87,40.18,0.36,31.11,1
0.75,11.28,16.24,29.26,16.78,95.37,2.8,32.91,0
11.8,23.05,30.94,20.98,3.73,82.16,3.56,21.59,0
19.9,22.36,34.5,15.39,4.41,70.98,3.04,27.17,1
4.17,20.63,27.81,34.73,4.54,25.74,0.2,33.22,0
0.47,29.43,128.16,38.74,3.36,263.5,4.54,32.59,1
0.0,15.51,17.77,20.64,20.56,180.26,2.53,32.75,0
0.0,10.44,36.97,53.84,9.32,118.52,1.66,33.88,0
5.33,18.69,36.98,25.08,3.49,13.12,0.99,26.98,0
0.07,28.03,59.52,43.43,6.52,47.57,4.11,22.85,0
1.75,14.07,25.79,18.27,5.44,39.47,0.2,31.98,0
35.53,48.06,75.15,39.65,15.99,25.68,3.83,28.39,1
10.59,32.75,38.94,36.59,9.89,53.88,3.42,22.59,0
0.64,9.46,33.22,14.01,2.31,57.84,2.0,24.03,0
50.31,56.79,107.08,30.11,8.63,68.37,4.62,15.95,1
8.7,11.32,68.46,46.65,8.31,20.52,3.78,27.44,0
0.62,14.66,71.25,32.56,0.96,57.71,3.36,25.58,0
11.33,19.92,81.18,38.62,1.01,109.08,2.72,30.43,0
2.87,34.52,39.99,41.02,2.89,28.64,2.9,21.47,0
0.0,12.53,24.22,40.56,29.74,50.63,2.79,30.87,0
7.46,36.28,60.06,28.93,4.28,65.93,3.91,29.98,0
1.83,26.63,107.71,41.99,2.96,28.83,5.49,28.97,0
1.98,4.21,51.97,28.55,9.99,95.44,3.55,30.59,0
7.06,11.82,14.32,25.44,7.28,25.86,3.28,25.26,0
0.26,57.68,121.59,38.72,5.13,13.95,4.84,38.05,0
33.55,42.5,83.2,34.43,9.74,237.13,2.97,31.78,1
17.16,37.98,82.11,55.94,1.66,35.79,5.13,19.2,0
0.0,13.9,57.03,29.34,4.46,44.26,0.97,34.77,0
15.44,17.76,38.02,6.72,7.52,12.62,1.14,35.39,1
2.73,9.78,14.08,24.84,18.95,188.78,0.2,29.61,0
14.9,20.62,80.2,21.76,8.32,79.55,2.9,23.46,0
1.09,28.17,37.45,33.92,8.03,19.92,2.76,30.24,0
20.77,27.77,46.86,30.74,7.38,35.88,2.48,37.61,1
31.39,54.0,88.08,58.05,11.9,47.62,3.14,32.73,1
2.63,6.64,19.45,37.06,12.51,20.81,1.35,21.03,0
2.63,3.26,15.12,8.0,2.24,29.75,1.5,33.4,0
0.0,16.78,29.33,17.79,36.88,132.72,3.79,28.34,0
18.23,39.82,84.91,35.67,3.48,37.18,2.41,18.1,0
2.23,13.1,28.56,31.72,3.77,66.55,1.63,31.92,0
2.4,18.54,27.81,37.69,8.57,65.95,4.11,34.35,0
16.89,20.07,43.15,36.96,4.04,41.48,3.07,19.29,0
0.1,11.73,51.16,37.79,13.22,29.93,2.74,22.91,0
6.52,38.18,75.41,32.4,13.26,83.09,4.9,24.95,0
26.53,85.36,89.32,35.98,6.32,21.66,4.29,30.09,1
3.05,17.48,66.52,38.51,7.93,64.72,2.92,19.82,0
0.0,20.02,27.83,32.28,7.46,92.21,4.55,31.72,0
0.73,33.15,50.91,37.2,5.04,69.59,4.03,30.62,0
0.98,18.23,52.58,25.38,12.72,25.86,2.16,27.84,0
0.42,21.49,37.1,30.31,5.45,20.16,2.74,28.5,0
4.16,50.17,152.74,58.1,11.68,116.94,7.11,22.46,1
45.93,66.21,79.21,32.18,24.23,136.91,3.36,34.66,1
11.45,22.66,43.6,36.4,18.64,47.57,0.55,33.55,0
4.85,50.25,112.25,34.86,9.16,28.19,5.01,26.71,0
5.52,24.26,48.33,32.09,8.4,45.61,4.65,20.85,1
1.54,6.01,91.85,45.22,3.18,27.01,4.37,32.06,0
5.49,17.9,47.58,39.9,11.02,65.97,3.42,23.97,0
25.47,89.35,98.74,32.87,4.11,70.45,3.42,23.21,1
6.82,41.14,128.21,17.38,7.61,68.5,4.73,28.0,0
18.11,27.28,63.78,47.41,15.41,40.15,1.52,27.83,0
15.78,53.45,88.24,50.53,21.39,59.6,5.53,25.83,1
44.16,56.44,94.35,22.45,12.73,45.09,4.08,25.92,1
15.49,22.73,189.6,59.73,11.93,19.14,5.99,26.16,1
41.6,73.8,91.45,40.49,20.06,163.44,4.11,22.02,1
19.48,24.19,69.66,48.49,8.77,38.59,4.09,34.27,0
9.15,16.56,31.7,41.55,1.8,16.22,3.08,28.67,0
18.01,34.99,60.07,43.0,7.37,86.81,3.58,26.82,0
19.56,39.05,64.28,32.38,7.71,142.53,5.07,36.25,1
20.07,48.59,91.07,17.92,4.89,39.84,5.59,36.77,1
2.89,8.77,19.33,32.03,7.3,53.08,4.26,30.75,0
11.28,28.53,77.5,27.19,11.9,88.64,4.18,25.34,0
3.35,4.4,9.31,10.22,2.13,430.56,0.2,33.48,0
2.36,3.79,56.3,60.05,13.11,58.31,3.41,35.68,0
1.52,9.29,13.78,20.75,7.75,34.77,1.71,27.54,0
0.0,28.5,45.43,37.03,17.92,43.71,3.06,33.4,0
10.61,33.89,71.87,44.34,1.54,51.17,2.41,21.0,0
1.99,14.23,56.21,37.95,7.2,17.55,1.21,29.02,0
3.06,5.14,39.43,5.63,13.29,42.79,2.02,31.9,0
4.85,24.16,78.04,50.94,5.12,14.61,4.43,21.27,0
12.66,109.98,135.72,46.31,5.93,142.64,5.24,24.11,1
8.85,23.95,42.29,35.8,10.43,13.51,3.04,24.78,0
8.35,13.08,41.55,25.07,11.8,72.1,3.5,28.81,0
0.0,14.11,27.37,21.21,12.01,26.1,3.76,18.49,0
18.47,21.1,63.11,27.42,20.9,34.37,3.47,38.59,0
32.96,42.04,74.75,29.75,2.59,34.13,3.46,26.07,1
8.07,34.84,86.67,33.34,4.11,34.65,4.29,30.35,1
0.0,43.04,56.66,45.04,2.89,339.73,2.58,26.19,0
2.5,13.99,40.9,27.64,5.39,87.59,2.02,38.33,0
0.13,3.94,24.55,33.76,5.45,91.45,3.86,22.77,0
29.59,57.71,63.41,29.84,5.77,94.56,3.18,36.04,1
3.03,21.53,35.56,34.3,0.63,54.48,2.17,31.08,0
8.55,22.42,50.37,32.69,7.13,36.33,3.43,33.05,0
4.54,20.87,32.8,24.68,1.98,32.15,2.16,38.95,0
12.02,23.97,24.61,16.29,4.15,86.33,1.62,36.94,1
0.87,15.94,30.04,33.25,4.04,30.82,1.9,36.72,0
8.13,25.67,58.81,25.51,7.07,69.08,1.59,33.38,1
3.09,22.16,50.32,37.5,11.54,35.77,1.65,22.61,0
20.94,36.99,180.48,39.67,8.5,9.25,7.04,24.78,1
0.0,6.54,36.83,24.43,34.35,54.65,2.94,24.39,0
3.78,60.23,72.95,16.96,2.68,67.5,4.55,23.43,0
19.04,33.49,79.82,28.53,14.25,35.52,2.14,28.2,0
16.9,18.79,62.68,30.75,18.29,72.1,3.44,31.36,1
0.0,12.52,40.1,43.26,13.47,80.36,3.33,39.27,0
15.06,28.25,31.95,42.95,10.48,92.08,2.32,28.16,1
0.52,7.87,36.32,39.86,16.02,69.15,0.2,28.19,0
1.69,6.85,49.0,37.93,6.54,67.09,3.63,26.35,0
18.02,35.51,87.55,40.54,19.22,81.75,3.7,33.65,0
3.64,20.94,44.03,26.36,2.6,46.76,2.09,38.4,0
0.0,4.49,34.42,28.27,10.96,11.31,1.2,27.35,0
0.0,17.68,23.56,22.47,10.38,28.38,2.57,36.37,0
6.63,28.1,86.1,48.28,11.16,37.47,3.55,14.64,0
3.42,7.4,30.64,26.0,16.14,44.51,5.1,35.06,0
3.31,15.39,41.17,41.52,21.42,114.34,2.59,24.95,0
11.79,67.73,132.4,33.51,12.91,66.9,6.05,22.37,0
9.49,34.83,57.77,47.89,12.51,62.9,3.46,21.62,0
3.89,29.31,60.55,27.92,5.92,48.03,2.15,29.07,0
17.19,42.9,58.6,30.34,4.69,28.43,3.9,30.11,1
11.9,48.47,103.17,43.78,8.29,70.04,2.95,36.3,0
8.82,16.41,78.79,25.0,12.2,80.84,2.48,23.41,0
2.46,4.81,11.16,26.54,11.22,115.59,1.51,26.44,0
19.98,31.79,72.46,32.37,0.48,31.28,3.8,29.67,1
3.23,12.69,23.17,39.33,10.42,201.95,0.52,23.32,0
3.81,14.25,73.46,30.86,7.61,128.09,3.71,18.85,0
30.19,57.17,87.53,51.56,10.76,23.1,3.48,31.89,1
0.71,8.54,44.76,33.18,4.26,70.24,2.82,42.68,0
0.66,58.58,113.65,35.92,27.71,92.18,4.82,35.02,1
4.08,5.63,15.92,29.95,15.16,146.29,1.12,28.91,0
0.0,39.24,64.8,36.65,6.62,50.84,2.87,26.51,0
0.04,3.02,11.78,17.26,5.87,170.68,0.52,31.45,0
29.41,55.53,105.27,37.66,12.05,43.52,5.25,33.01,1
3.96,28.94,36.86,31.56,7.71,85.95,2.1,21.49,0
9.18,21.33,41.39,42.67,14.96,91.49,3.02,25.63,0
0.0,28.36,45.13,44.28,8.22,93.27,0.2,24.92,0
0.4,7.38,72.92,33.67,14.36,95.07,3.6,21.43,0
33.12,38.89,114.37,51.19,13.44,36.93,6.68,24.73,1
0.0,26.56,69.02,51.16,7.92,33.01,4.4,33.08,0
9.53,19.09,52.68,29.3,3.33,37.91,2.43,28.86,0
0.0,53.14,60.76,29.36,0.64,27.24,3.13,29.27,0
3.86,30.39,53.37,32.01,14.24,33.2,3.43,37.08,0
16.66,37.02,85.16,47.03,2.77,114.48,5.02,25.14,1
6.13,16.45,39.31,37.13,6.58,27.18,2.42,34.56,0
4.47,9.07,43.83,30.97,9.36,64.16,3.26,27.04,0
12.98,47.1,48.53,37.85,16.15,82.32,1.12,31.55,0
7.98,41.8,53.52,20.55,4.28,49.03,0.71,25.47,0
5.57,13.36,56.95,23.81,14.81,128.27,2.34,31.55,0
2.58,6.41,13.53,33.68,9.54,19.85,4.54,33.44,0
4.2,20.66,33.31,12.35,1.87,34.57,1.13,31.42,0
2.42,17.99,20.83,21.69,8.71,160.47,2.58,17.45,0
5.68,35.63,62.37,45.58,3.29,52.41,5.98,30.93,0
9.92,22.03,34.45,33.2,1.41,62.94,2.04,31.23,0
0.0,48.46,119.31,52.12,15.69,22.58,5.69,28.85,1
1.36,24.44,61.76,34.13,2.44,22.57,3.26,19.65,1
12.53,66.86,104.37,64.14,4.52,69.02,3.88,27.36,1
14.3,17.93,27.59,45.74,16.12,149.56,2.71,25.97,0
25.71,43.59,73.07,31.71,12.15,25.72,3.26,39.33,1
6.3,51.74,58.14,11.56,5.88,84.53,2.47,42.92,0
1.11,5.27,18.17,23.23,6.17,113.28,0.2,25.8,0
1.44,33.45,119.54,68.51,7.93,31.64,3.84,33.56,0
6.02,8.27,17.48,28.3,1.9,97.23,1.14,29.34,0
0.39,4.96,26.14,16.91,1.06,180.02,2.64,28.41,0
24.1,28.02,45.85,34.98,8.54,114.76,3.09,21.75,0
2.38,7.37,66.19,31.95,12.24,37.55,3.67,23.24,0
21.0,49.67,57.69,24.41,2.57,42.25,2.37,30.59,0
0.0,11.91,42.18,15.49,6.58,116.31,3.06,24.38,0
4.23,18.81,21.26,23.26,15.23,142.74,3.73,28.52,0
3.21,10.18,44.06,30.68,7.86,22.89,3.84,30.82,0
0.0,15.76,70.78,45.59,12.45,101.05,2.84,20.83,0
3.7,47.76,70.93,36.1,4.72,32.14,3.57,28.5,0
7.94,12.2,40.89,33.06,8.95,16.56,3.93,28.97,0
0.0,135.85,167.68,41.31,18.9,25.72,6.23,33.63,1
11.02,24.07,35.18,26.16,4.62,94.59,1.29,28.78,0
8.82,15.26,35.34,31.07,4.34,23.44,2.03,26.11,0
5.48,9.36,19.61,26.11,5.26,69.65,0.63,29.41,0
13.62,34.74,68.01,38.98,3.31,40.59,2.99,39.86,0
14.63,33.43,43.19,24.55,6.4,25.93,2.98,26.8,1
59.64,64.48,84.43,44.89,7.64,89.26,3.16,35.78,1
0.0,38.23,46.47,44.99,13.08,25.05,3.4,22.65,0
27.47,51.51,69.78,19.14,7.2,100.21,3.5,18.01,1
17.52,54.29,63.83,33.63,8.05,77.54,4.03,31.78,0
8.81,49.9,56.8,50.13,8.92,23.63,3.89,21.91,0
0.01,3.8,33.38,14.03,4.88,115.87,2.83,31.37,0
2.77,43.57,86.14,31.54,8.29,31.53,2.73,28.3,0
1.99,29.02,94.46,49.67,2.31,163.68,3.99,32.02,0
4.67,28.32,39.41,32.95,26.51,135.73,2.97,34.58,0
13.06,25.62,43.3,31.54,10.6,25.55,4.77,29.19,0
22.87,61.92,102.01,29.12,12.67,58.26,5.18,22.47,1
34.83,78.48,101.59,45.86,6.51,36.48,3.95,34.38,1
2.82,25.04,72.32,47.27,2.51,109.5,3.16,16.26,1
7.16,30.89,60.38,37.87,21.55,27.64,3.97,23.4,0
0.62,69.55,83.11,33.12,6.82,110.28,3.75,29.84,1
18.33,18.66,35.74,29.14,6.13,111.8,2.48,29.48,1
9.51,56.84,80.47,29.73,1.58,207.54,3.06,21.8,0
4.0,20.47,33.98,27.0,6.7,113.06,1.64,29.94,0
0.0,50.41,62.12,20.83,15.95,35.46,1.93,22.35,0
7.3,14.01,53.51,29.23,4.03,212.7,4.01,30.45,0
8.33,30.05,62.34,41.84,3.82,151.46,3.64,26.13,0
0.0,21.35,22.32,28.9,7.67,37.26,1.35,18.77,0
7.06,32.64,101.82,39.61,6.53,37.85,4.37,27.92,1
32.19,45.34,57.0,26.13,5.74,69.17,2.57,39.0,1
20.26,30.2,72.52,37.67,4.08,138.31,3.4,36.89,1
4.2,29.73,53.49,36.46,6.44,42.6,2.94,43.0,0
3.19,31.27,67.8,28.94,11.85,29.69,2.99,30.7,0
1.23,16.22,47.55,27.8,1.67,36.71,2.4,26.73,0
0.8,25.32,39.03,17.29,16.25,90.37,2.67,30.56,0
3.64,60.58,72.45,43.81,14.08,19.51,5.35,35.98,1
40.96,58.48,65.66,50.44,5.62,67.5,2.71,27.0,1
3.14,4.39,37.89,26.32,13.32,38.19,0.2,25.44,0
5.69,28.19,74.69,42.53,5.1,216.14,3.03,25.22,0
0.0,4.6,18.37,36.98,16.31,22.27,2.68,27.2,0
11.51,32.12,63.38,34.21,5.33,28.98,3.37,29.89,0
5.55,39.37,46.35,36.71,5.2,14.21,3.53,36.92,0
2.79,17.18,51.79,25.87,0.66,117.8,1.57,31.06,0
0.12,30.96,37.9,38.35,4.98,30.14,3.99,26.86,0
0.99,32.55,90.95,34.11,4.17,287.93,4.68,19.73,0
2.41,43.79,77.96,39.98,10.13,75.21,1.58,35.38,0
2.76,66.25,88.19,44.27,7.31,15.55,2.06,30.87,0
0.09,50.71,78.44,39.75,6.66,44.37,3.79,35.94,0
4.81,5.53,38.27,38.7,7.41,44.77,2.87,39.62,0
7.52,17.11,20.7,17.3,22.2,17.47,3.21,24.46,0
13.87,20.36,52.53,38.16,3.85,149.05,4.51,30.21,0
30.62,57.87,70.5,34.63,1.2,42.96,1.55,29.22,1
0.0,14.54,46.3,32.42,6.39,168.68,3.22,20.08,0
9.02,16.56,65.07,34.59,9.66,14.19,3.4,20.95,0
3.43,13.27,31.1,28.32,2.44,75.41,1.91,26.75,0
0.0,11.13,54.28,46.47,32.86,89.9,1.66,26.46,0
1.54,32.27,89.08,44.75,20.79,27.92,1.24,22.93,1
12.37,15.01,45.6,9.16,14.89,75.38,2.92,38.02,0
10.65,18.23,42.09,38.47,6.44,73.99,2.0,24.62,0
6.62,37.0,63.22,39.85,20.08,31.62,3.16,35.28,0
1.09,39.64,51.5,26.71,5.78,34.72,4.25,27.87,0
23.68,47.89,111.95,46.03,1.33,36.4,4.78,28.84,1
0.0,27.31,61.0,34.54,8.04,63.5,1.53,33.79,0
2.87,22.45,57.13,36.0,15.2,43.79,3.65,26.08,0
3.97,27.9,88.05,32.04,4.54,224.77,4.34,21.58,0
4.96,6.62,23.84,16.05,11.95,21.04,3.15,14.37,0
47.63,70.84,77.94,49.32,4.9,30.82,4.78,27.16,1
28.38,35.29,57.99,29.9,8.51,22.29,2.76,21.08,1
10.26,37.77,117.22,37.76,1.36,55.74,5.77,32.77,0
5.61,19.04,82.08,42.65,2.42,139.05,2.65,24.24,0
5.51,51.92,58.36,30.28,5.48,110.54,2.57,21.69,0
13.38,33.73,47.31,34.76,15.85,65.95,2.91,32.11,0
19.56,25.82,78.06,30.52,2.15,48.29,2.57,22.45,0
0.0,4.15,35.96,35.1,3.2,52.14,2.12,26.94,0
30.88,37.93,66.66,44.5,5.69,173.53,1.58,34.64,0
9.68,25.59,45.78,34.06,5.15,116.8,2.85,21.86,0
1.97,45.97,60.26,25.32,13.5,20.03,3.3,30.2,0
4.52,15.28,32.63,33.77,14.62,89.44,0.2,28.63,0
10.3,32.77,38.77,24.56,10.32,54.93,1.34,25.89,0
10.88,14.67,52.39,35.37,13.95,17.61,3.33,37.37,0
0.14,27.03,42.89,14.56,5.59,45.94,3.88,24.07,0
5.2,19.25,55.42,42.25,13.81,126.96,4.29,20.13,1
7.49,29.71,35.0,33.09,6.66,73.75,1.86,25.97,0
19.86,69.26,94.06,41.86,0.3,23.86,3.77,32.32,1
0.0,17.76,66.77,44.72,12.2,120.65,2.48,20.38,0
6.02,10.43,43.64,16.79,7.84,69.7,1.12,31.69,0
1.71,20.67,38.95,23.93,0.99,94.2,3.18,32.28,0
10.02,28.41,37.1,27.49,9.98,19.33,1.89,24.79,1
45.63,76.51,106.05,21.5,12.27,25.86,2.72,30.73,1
17.64,35.19,88.39,41.37,14.52,91.15,5.86,33.84,0
